Address,City,State,Zip,AUTO_UNIQUE_ID_2019-08-19_glenpark_address_set_1,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType
1500 JACKSON ST,Oakland,CA,,75,USCGeocoder,1,78.0936,,4.1,,37.8028433728874,-122.264644544752,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4740.36566804303,Meters,03,StreetSegmentInterpolation
SPECIAL ASSIGNMENT,Oakland,CA,,76,USCGeocoder,1,31.2823,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
500 14TH ST,Oakland,CA,,77,USCGeocoder,1,250.0672,,4.1,,37.8053811353918,-122.273577850602,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2673.53337751678,Meters,03,StreetSegmentInterpolation
10900 INTERNATIONAL BLVD,Oakland,CA,,78,USCGeocoder,1,62.4976,,4.1,,37.7375970731673,-122.165295933427,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4489.90622110153,Meters,03,StreetSegmentInterpolation
7600 MACARTHUR BLVD,Oakland,CA,,79,USCGeocoder,1,218.6377,,4.1,,37.767557,-122.1694147,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1600 FRUITVALE AV,Oakland,CA,,80,USCGeocoder,1,31.2835,,4.1,,37.7802827259055,-122.224364012394,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2326.10815330083,Meters,03,StreetSegmentInterpolation
8400 ENTERPRISE WY,Oakland,CA,,81,USCGeocoder,1,203.1051,,4.1,,37.7443848,-122.1945984,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
8100 INTERNATIONAL BLVD,Oakland,CA,,82,USCGeocoder,1,31.251,,4.1,,37.7562306181265,-122.180478593946,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2476.55381669477,Meters,03,StreetSegmentInterpolation
400 W MACARTHUR BLVD,Oakland,CA,,83,USCGeocoder,1,171.8696,,4.1,,37.8256224,-122.2642202,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
300 13TH ST,Oakland,CA,,84,USCGeocoder,1,343.7474,,4.1,,37.8025032,-122.2682114,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
5400 BANCROFT AV,Oakland,CA,,85,USCGeocoder,1,46.8744,,4.1,,37.771831032508,-122.200796032911,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4231.0624420552,Meters,03,StreetSegmentInterpolation
32ND ST & MARKET ST,Oakland,CA,,86,USCGeocoder,1,31.3191,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
300 12TH ST,Oakland,CA,,87,USCGeocoder,1,328.2911,,4.1,,37.8018656,-122.2685999,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
2200 INTERNATIONAL BLVD,Oakland,CA,,88,USCGeocoder,1,203.4336,,4.1,,37.7846677,-122.2374064,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
2300 HARRISON ST,Oakland,CA,,89,USCGeocoder,1,46.8771,,4.1,,37.8109134052759,-122.26237855098,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1575.7145036445,Meters,03,StreetSegmentInterpolation
2600 INTERNATIONAL BLVD,Oakland,CA,,90,USCGeocoder,1,171.8756,,4.1,,37.781629,-122.2322711,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
8600 MACARTHUR BLVD,Oakland,CA,,91,USCGeocoder,1,171.8756,,4.1,,37.7593103,-122.1623406,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
51ST ST & TELEGRAPH AV,Oakland,CA,,92,USCGeocoder,1,46.8749,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
2700 GARDEN ST,Oakland,CA,,93,USCGeocoder,1,218.6858,,4.1,,37.792008,-122.2230277,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
700 52ND ST,Oakland,CA,,94,USCGeocoder,1,78.1241,,4.1,,37.8375709309326,-122.266668983616,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2613.99656888284,Meters,03,StreetSegmentInterpolation
FOOTHILL BLVD & FRUITVALE AV,Oakland,CA,,95,USCGeocoder,1,15.5908,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
8400 INTERNATIONAL BLVD,Oakland,CA,,96,USCGeocoder,1,171.8768,,4.1,,37.7543818,-122.1775089,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
8900 INTERNATIONAL BLVD,Oakland,CA,,97,USCGeocoder,1,31.2273,,4.1,,37.7504959674448,-122.174818604854,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,730.308008910157,Meters,03,StreetSegmentInterpolation
51ST AV & INTERNATIONAL BLVD,Oakland,CA,,98,USCGeocoder,1,31.2734,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
85TH AV & INTERNATIONAL BLVD,Oakland,CA,,99,USCGeocoder,1,15.6437,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
3100 COOLIDGE AV,Oakland,CA,,100,USCGeocoder,1,203.1212,,4.1,,37.7925448,-122.2138999,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
6600 BANCROFT AV,Oakland,CA,,101,USCGeocoder,1,218.7147,,4.1,,37.7700218,-122.1831587,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
5400 FOOTHILL BLVD,Oakland,CA,,102,USCGeocoder,1,171.8461,,4.1,,37.77284,-122.1983927,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
800 69TH AV,Oakland,CA,,103,USCGeocoder,1,250.004,,4.1,,37.7554941,-122.1978765,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
4000 ALAMEDA AV,Oakland,CA,,104,USCGeocoder,1,218.6687,,4.1,,37.7694177,-122.2236309,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
700 W MACARTHUR BLVD,Oakland,CA,,105,USCGeocoder,1,187.4879,,4.1,,37.8277549,-122.2704667,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
2300 INTERNATIONAL BLVD,Oakland,CA,,106,USCGeocoder,1,173.035,,4.1,,37.7834851,-122.2353856,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
3800 HOWE ST,Oakland,CA,,107,USCGeocoder,1,218.7336,,4.1,,37.8242681,-122.2560231,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
4100 BROADWAY,Oakland,CA,,108,USCGeocoder,1,203.1544,,4.1,,37.8286013,-122.2555955,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1000 62ND ST,Oakland,CA,,109,USCGeocoder,1,93.7257,,4.1,,37.8457697434845,-122.279634253585,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,8076.30335361976,Meters,03,StreetSegmentInterpolation
5400 COLISEUM WY,Oakland,CA,,110,USCGeocoder,1,31.2644,,4.1,,37.7627728100251,-122.21242915999,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,28648.9661719203,Meters,03,StreetSegmentInterpolation
90TH AV & INTERNATIONAL BLVD,Oakland,CA,,111,USCGeocoder,1,31.1591,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
MARITIME ST & MIDDLE HARBOR RD,Oakland,CA,,112,USCGeocoder,1,31.2902,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
2900 INTERNATIONAL BLVD,Oakland,CA,,113,USCGeocoder,1,234.6278,,4.1,,37.7793738,-122.2286747,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1000 BROADWAY,Oakland,CA,,114,USCGeocoder,1,406.2867,,4.1,,37.8016164,-122.2720908,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Ambiguous,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,2,,ReturnAll,0,Meters,00,AddressPoint
2400 TELEGRAPH AV,Oakland,CA,,115,USCGeocoder,1,31.2124,,4.1,,37.8140179743209,-122.268459349846,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2350.60277924128,Meters,03,StreetSegmentInterpolation
14TH ST & HARRISON ST,Oakland,CA,,116,USCGeocoder,1,31.2516,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
400 14TH ST,Oakland,CA,,117,USCGeocoder,1,312.4916,,4.1,,37.8041637,-122.2700677,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1400 JEFFERSON ST,Oakland,CA,,118,USCGeocoder,1,62.5536,,4.1,,37.8057238561085,-122.274722929693,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1938.209282503,Meters,03,StreetSegmentInterpolation
700 WILLOW ST,Oakland,CA,,119,USCGeocoder,1,218.7497,,4.1,,37.8068495,-122.300367,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
0 HEGENBERGER RD,Oakland,CA,,120,USCGeocoder,1,93.4963,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
35TH AV & INTERNATIONAL BLVD,Oakland,CA,,121,USCGeocoder,1,31.3911,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
100 41ST ST,Oakland,CA,,122,USCGeocoder,1,109.3729,,4.1,,37.8264260986987,-122.251590020213,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3615.67509678518,Meters,03,StreetSegmentInterpolation
900 BROADWAY,Oakland,CA,,123,USCGeocoder,1,93.766,,4.1,,37.800881784458,-122.273366948098,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1978.95417671185,Meters,03,StreetSegmentInterpolation
W MACARTHUR BLVD & TELEGRAPH AV,Oakland,CA,,124,USCGeocoder,1,31.2475,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
3100 HIGH ST,Oakland,CA,,125,USCGeocoder,1,203.1193,,4.1,,37.784468,-122.1997798,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
200 28TH ST,Oakland,CA,,126,USCGeocoder,1,156.06,,4.1,,37.8160680161917,-122.26164209729,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1998.34759224439,Meters,03,StreetSegmentInterpolation
300 BROADWAY,Oakland,CA,,127,USCGeocoder,1,203.1159,,4.1,,37.7967986,-122.2755275,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
EDGEWATER DR & HEGENBERGER RD,Oakland,CA,,128,USCGeocoder,1,31.2201,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
200 LEE ST,Oakland,CA,,129,USCGeocoder,1,78.153,,4.1,,37.813631365398,-122.25885455516,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2795.82210167125,Meters,03,StreetSegmentInterpolation
8700 HILLSIDE ST,Oakland,CA,,130,USCGeocoder,1,203.0846,,4.1,,37.75732,-122.1637179,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
700 PERALTA ST,Oakland,CA,,131,USCGeocoder,1,234.4127,,4.1,,37.8064605,-122.2982979,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
98TH AV & EDES AV,Oakland,CA,,132,USCGeocoder,1,31.1579,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
HIGH ST & MACARTHUR BLVD,Oakland,CA,,133,USCGeocoder,1,15.6229,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
7900 MACARTHUR BLVD,Oakland,CA,,134,USCGeocoder,1,46.891,,4.1,,37.7653694938322,-122.167117046212,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4040.65258011455,Meters,03,StreetSegmentInterpolation
400 FAIRMOUNT AV,Oakland,CA,,135,USCGeocoder,1,203.1288,,4.1,,37.8188812,-122.2562749,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
10000 MACARTHUR BLVD,Oakland,CA,,136,USCGeocoder,1,187.4983,,4.1,,37.7460456,-122.1558971,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1000 MACARTHUR BLVD,Oakland,CA,,137,USCGeocoder,1,125.0235,,4.1,,37.8056724648752,-122.237292752077,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Ambiguous,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,2,,ReturnAll,1966.93427932565,Meters,03,StreetSegmentInterpolation
2100 SAN PABLO AV,Oakland,CA,,138,USCGeocoder,1,46.8677,,4.1,,37.8116047200306,-122.273608270092,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,755.257387159392,Meters,03,StreetSegmentInterpolation
3600 WEBSTER ST,Oakland,CA,,139,USCGeocoder,1,62.5179,,4.1,,37.8237339434395,-122.261983155487,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2145.86342938477,Meters,03,StreetSegmentInterpolation
1600 46TH AV,Oakland,CA,,140,USCGeocoder,1,125.0253,,4.1,,37.7719189204661,-122.210758544562,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3334.93684433587,Meters,03,StreetSegmentInterpolation
1400 89TH AV,Oakland,CA,,141,USCGeocoder,1,109.4705,,4.1,,37.7503068292342,-122.17480234698,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3507.53306469717,Meters,03,StreetSegmentInterpolation
600 W GRAND AV,Oakland,CA,,142,USCGeocoder,1,218.7733,,4.1,,37.8126647,-122.2715491,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
3400 FOOTHILL BLVD,Oakland,CA,,143,USCGeocoder,1,187.4915,,4.1,,37.7830181,-122.2198525,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
82ND AV & INTERNATIONAL BLVD,Oakland,CA,,144,USCGeocoder,1,31.1294,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
3500 FRUITVALE AV,Oakland,CA,,145,USCGeocoder,1,31.2495,,4.1,,37.8003137574279,-122.216132183692,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,483.016658531036,Meters,03,StreetSegmentInterpolation
1000 26TH ST,Oakland,CA,,146,USCGeocoder,1,140.6075,,4.1,,37.8180973891377,-122.279659349015,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2196.67933830433,Meters,03,StreetSegmentInterpolation
